antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
frozenset({'HOT BATHS METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.03713824369643522,0.042789715563284064,0.011427151906595453,0.3076923076923077,7.190800491235906,1.0,0.009838017022305063,1.3826370775197008,0.894140221878225,0.1668177697189483,0.2767444065698786,0.28737300435413643,HOT BATHS METAL SIGN,COOK WITH WINE METAL SIGN ,HOT BATHS METAL SIGN → COOK WITH WINE METAL SIGN 
"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'SET OF 3 CAKE TINS PANTRY DESIGN '})",frozenset({'JAM MAKING SET WITH JARS'}),0.022978511986088683,0.06204198236243945,0.010247174264066575,0.44594594594594594,7.187809431052674,1.0,0.008821541828710557,1.6928998367116947,0.8811224371865103,0.13704318936877077,0.4092975979356168,0.3055555555555556,"RECIPE BOX PANTRY YELLOW DESIGN, SET OF 3 CAKE TINS PANTRY DESIGN ",JAM MAKING SET WITH JARS,"RECIPE BOX PANTRY YELLOW DESIGN, SET OF 3 CAKE TINS PANTRY DESIGN  → JAM MAKING SET WITH JARS"
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.03943609489504409,0.046888585268910696,0.013290274500062104,0.33700787401574805,7.187418261459039,1.0,0.011441171801902975,1.4375908511977238,0.8962110468534454,0.1819727891156463,0.3043917891054652,0.3102257913125098,HOT WATER BOTTLE I AM SO POORLY,HOT WATER BOTTLE KEEP CALM,HOT WATER BOTTLE I AM SO POORLY → HOT WATER BOTTLE KEEP CALM
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.022481679294497577,0.06614085206806608,0.010681902869208794,0.47513812154696133,7.183731486525043,1.0,0.009194945444749724,1.7792474292176848,0.8805938063296002,0.13705179282868526,0.43796462280702075,0.3183202344824009,"CHARLOTTE BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG",LUNCH BAG CARS BLUE,"CHARLOTTE BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG → LUNCH BAG CARS BLUE"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016519686995404296,0.08644888833685256,0.010247174264066575,0.6203007518796994,7.175346772102672,1.0,0.008819065687641113,2.4059860960633395,0.8750901283611564,0.11051574012056263,0.5843700004600216,0.36941761731916,"LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES → LUNCH BAG RED RETROSPOT"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04875170786237734,0.05651471866848839,0.01974909949074649,0.4050955414012739,7.167965283124519,1.0,0.016993910436295903,1.5859442095187082,0.90459073919183,0.23093681917211328,0.3694607956584592,0.37727304542591167,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO  BAG BAROQUE BLACK WHITE,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT → JUMBO  BAG BAROQUE BLACK WHITE"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02757421438330642,0.08644888833685256,0.017078623773444292,0.6193693693693694,7.164572978150565,1.0,0.014694863593245401,2.400098778570636,0.884822629152684,0.17616912235746318,0.5833504816849481,0.4084634203168686,"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN ",LUNCH BAG RED RETROSPOT,"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN  → LUNCH BAG RED RETROSPOT"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'WOODLAND CHARLOTTE BAG'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016954415600546516,0.08644888833685256,0.010495590609862129,0.6190476190476191,7.160851122058019,1.0,0.009029900228793892,2.398071668115762,0.8751901330080621,0.11296791443850268,0.5829982842899226,0.3702278325123153,"LUNCH BAG  BLACK SKULL., WOODLAND CHARLOTTE BAG",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., WOODLAND CHARLOTTE BAG → LUNCH BAG RED RETROSPOT"
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.03943609489504409,0.04247919513103962,0.01198608868463545,0.3039370078740158,7.154961550858776,1.0,0.010310875114382676,1.375623780750656,0.8955539974627579,0.17140319715808172,0.2730570567380596,0.29305037528203715,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO STORAGE BAG SKULLS,JUMBO BAG SCANDINAVIAN BLUE PAISLEY → JUMBO STORAGE BAG SKULLS
frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES '}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03384672711464414,0.046764377096012916,0.011302943733697677,0.3339449541284404,7.141011489211351,1.0,0.009720122623442613,1.4311664310817438,0.8900904649120885,0.16308243727598565,0.3012692456431134,0.2878224106631578,SET OF 60 PANTRY DESIGN CAKE CASES ,60 TEATIME FAIRY CAKE CASES,SET OF 60 PANTRY DESIGN CAKE CASES  → 60 TEATIME FAIRY CAKE CASES
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.029996273754813067,0.08644888833685256,0.018507017761768725,0.6169772256728778,7.136901787201637,1.0,0.01591387324141723,2.3851091185583795,0.8864740973285419,0.1889663918833228,0.5807319706175852,0.41552884272149637,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN ",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG RED RETROSPOT"
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.038318221338964106,0.07017761768724382,0.019190162712706495,0.5008103727714748,7.13632621448344,1.0,0.016501081225125485,1.8626636684641897,0.8941334812998905,0.2148817802503477,0.4631344257524904,0.38713085010255155,JUMBO BAG OWLS,JUMBO STORAGE BAG SUKI,JUMBO BAG OWLS → JUMBO STORAGE BAG SUKI
frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),frozenset({'LUNCH BAG WOODLAND'}),0.026580549000124208,0.054030555210532856,0.010247174264066575,0.3855140186915888,7.135111182726393,1.0,0.00881101244378909,1.5394483740300076,0.8833273400071919,0.14563106796116504,0.35041667075708793,0.28758459555269095,ROUND SNACK BOXES SET OF4 WOODLAND ,LUNCH BAG WOODLAND,ROUND SNACK BOXES SET OF4 WOODLAND  → LUNCH BAG WOODLAND
frozenset({'GREY HEART HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.03303937399080859,0.04558439945348404,0.010744006955657682,0.325187969924812,7.133755710802893,1.0,0.009237926933967612,1.4143428955173998,0.8891999955450122,0.15827996340347664,0.29295787947223606,0.2804413964065477,GREY HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,GREY HEART HOT WATER BOTTLE → SCOTTIE DOG HOT WATER BOTTLE
frozenset({'DOTCOM POSTAGE'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.04384548503291517,0.04229288287169296,0.013228170413613216,0.301699716713881,7.133581260685627,1.0,0.011373818450663568,1.3714832143865818,0.8992458256946199,0.1814310051107325,0.2708623849638099,0.3072375235551784,DOTCOM POSTAGE,WOODLAND CHARLOTTE BAG,DOTCOM POSTAGE → WOODLAND CHARLOTTE BAG
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'DOTCOM POSTAGE'}),0.04229288287169296,0.04384548503291517,0.013228170413613216,0.31277533039647576,7.133581260685626,1.0,0.011373818450663568,1.3913274031892837,0.8977879989880272,0.1814310051107325,0.2812619102392863,0.3072375235551784,WOODLAND CHARLOTTE BAG,DOTCOM POSTAGE,WOODLAND CHARLOTTE BAG → DOTCOM POSTAGE
frozenset({'JUMBO BAG OWLS'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.038318221338964106,0.04409390137871072,0.012048192771084338,0.31442463533225284,7.1307964480562465,1.0,0.010358592898356446,1.394312205317578,0.894020485404898,0.17122683142100617,0.28280051183211635,0.2938320359759856,JUMBO BAG OWLS,RECYCLING BAG RETROSPOT ,JUMBO BAG OWLS → RECYCLING BAG RETROSPOT 
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.023847969196373123,0.06614085206806608,0.011240839647248788,0.47135416666666663,7.12652093114241,1.0,0.009663514644507676,1.7665118857431654,0.8806815425746178,0.1427444794952681,0.43391266819622704,0.3206536091549296,"CHARLOTTE BAG PINK POLKADOT, CHARLOTTE BAG SUKI DESIGN",LUNCH BAG CARS BLUE,"CHARLOTTE BAG PINK POLKADOT, CHARLOTTE BAG SUKI DESIGN → LUNCH BAG CARS BLUE"
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.05651471866848839,0.04564650353993293,0.01838280958887095,0.3252747252747253,7.125950512072961,1.0,0.01580311028311148,1.4144327064799038,0.9111619024237508,0.21942179392142327,0.2930027738903902,0.36399790685504974,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG WOODLAND ANIMALS,JUMBO  BAG BAROQUE BLACK WHITE → JUMBO BAG WOODLAND ANIMALS
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04564650353993293,0.05651471866848839,0.01838280958887095,0.40272108843537413,7.1259505120729605,1.0,0.01580311028311148,1.5796393662384078,0.9007855548657268,0.21942179392142327,0.366944113084939,0.36399790685504974,JUMBO BAG WOODLAND ANIMALS,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG WOODLAND ANIMALS → JUMBO  BAG BAROQUE BLACK WHITE
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02241957520804869,0.06614085206806608,0.010557694696311017,0.4709141274238227,7.119867868336519,1.0,0.009074844889046587,1.7650426827404613,0.8792606045658211,0.13535031847133758,0.43344146304305337,0.3152692702846813,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",LUNCH BAG CARS BLUE,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG → LUNCH BAG CARS BLUE"
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'RECYCLING BAG RETROSPOT '}),0.04334865234132406,0.04409390137871072,0.013600794932306546,0.3137535816618911,7.115577706929254,1.0,0.011689383731068185,1.3929487616652607,0.8984080515171886,0.18418839360807399,0.28209850389291646,0.3111021429436216,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",RECYCLING BAG RETROSPOT ,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI → RECYCLING BAG RETROSPOT "
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.03869084585765743,0.06340827226431499,0.017451248292137622,0.4510433386837881,7.113320117028753,1.0,0.014997928603858636,1.7061305449688062,0.8940086201049798,0.20616287600880412,0.41387837938375144,0.36313185543396065,LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG SUKI DESIGN ,LUNCH BAG VINTAGE LEAF DESIGN → LUNCH BAG SUKI DESIGN 
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01869333002111539,0.08644888833685256,0.011489255993044342,0.6146179401993356,7.109610684690878,1.0,0.009873238393405004,2.370507625953512,0.8757153584189848,0.12267904509283821,0.5781494271305031,0.37376011952495514,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG SUKI DESIGN ",LUNCH BAG RED RETROSPOT,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG SUKI DESIGN  → LUNCH BAG RED RETROSPOT"
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.045398087194137376,0.050614830455843994,0.016333374736057633,0.359781121751026,7.108215487650332,1.0,0.014035558249706747,1.4829071772153377,0.9001843627808329,0.20498830865159778,0.3256489580974044,0.3412402541270467,GIN + TONIC DIET METAL SIGN,PLEASE ONE PERSON METAL SIGN,GIN + TONIC DIET METAL SIGN → PLEASE ONE PERSON METAL SIGN
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.050614830455843994,0.045398087194137376,0.016333374736057633,0.3226993865030675,7.108215487650332,1.0,0.014035558249706747,1.4094213024216993,0.9051307542555231,0.20498830865159778,0.2904889416090295,0.3412402541270467,PLEASE ONE PERSON METAL SIGN,GIN + TONIC DIET METAL SIGN,PLEASE ONE PERSON METAL SIGN → GIN + TONIC DIET METAL SIGN
frozenset({'POTTERING IN THE SHED METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.03310147807725748,0.042789715563284064,0.01006086200471991,0.30393996247654786,7.1031078023183944,1.0,0.00864445917306978,1.3751835083686512,0.8886315716020043,0.15283018867924528,0.2728243220526422,0.26953166483769336,POTTERING IN THE SHED METAL SIGN,COOK WITH WINE METAL SIGN ,POTTERING IN THE SHED METAL SIGN → COOK WITH WINE METAL SIGN 
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03862874177120854,0.07197863619426158,0.01974909949074649,0.5112540192926045,7.102857824546607,1.0,0.016968655340154595,1.8987805535762148,0.8937354752734304,0.21736158578263842,0.4733461967911074,0.39281424001731174,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG PINK POLKADOT,JUMBO BAG SPACEBOY DESIGN → JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04875170786237734,0.050614830455843994,0.017513352378586512,0.35923566878980895,7.097438943378532,1.0,0.015045792950699447,1.4816448471017147,0.9031334025097039,0.2139605462822458,0.3250744252537126,0.35262396936422963,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK VINTAGE PAISLEY,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT → JUMBO BAG PINK VINTAGE PAISLEY"
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG APPLES'}),0.04334865234132406,0.05496211650726618,0.01689231151409763,0.38968481375358166,7.090062001197934,1.0,0.0145097778336808,1.5484423537040568,0.8978793705225534,0.20747520976353928,0.3541897135480168,0.34851472326097166,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG APPLES,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI → JUMBO BAG APPLES"
frozenset({'DOTCOM POSTAGE'}),frozenset({'PAPER BUNTING RETROSPOT'}),0.04384548503291517,0.04396969320581294,0.013662899018755434,0.311614730878187,7.087034458475377,1.0,0.01173502649339809,1.3888012275652182,0.8982829070124472,0.1842546063651591,0.27995455350140097,0.3111745970775116,DOTCOM POSTAGE,PAPER BUNTING RETROSPOT,DOTCOM POSTAGE → PAPER BUNTING RETROSPOT
frozenset({'PAPER BUNTING RETROSPOT'}),frozenset({'DOTCOM POSTAGE'}),0.04396969320581294,0.04384548503291517,0.013662899018755434,0.3107344632768362,7.087034458475377,1.0,0.01173502649339809,1.3872077799112625,0.8983996125999503,0.1842546063651591,0.2791274569812689,0.3111745970775116,PAPER BUNTING RETROSPOT,DOTCOM POSTAGE,PAPER BUNTING RETROSPOT → DOTCOM POSTAGE
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02055645261458204,0.07036392994659049,0.010247174264066575,0.49848942598187307,7.084445487343442,1.0,0.008800741472343717,1.8536719228173406,0.8768710502398918,0.12702078521939952,0.460530211581276,0.322060246971519,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER",JUMBO SHOPPER VINTAGE RED PAISLEY,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER → JUMBO SHOPPER VINTAGE RED PAISLEY"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.031238355483790833,0.08644888833685256,0.019128058626257608,0.6123260437375746,7.083099106510364,1.0,0.016427537521212468,2.35649338034135,0.8865120391500287,0.19407687460617518,0.5756406496439447,0.41679520577683327,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE → LUNCH BAG RED RETROSPOT"
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.050614830455843994,0.04247919513103962,0.015215501179977643,0.3006134969325154,7.076722993578016,1.0,0.013065423920519358,1.3690867648564962,0.9044713195018309,0.1953748006379585,0.2695861024521574,0.32940031571771966,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK VINTAGE PAISLEY → JUMBO STORAGE BAG SKULLS
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04247919513103962,0.050614830455843994,0.015215501179977643,0.358187134502924,7.076722993578015,1.0,0.013065423920519358,1.479224273276088,0.8967864224428908,0.1953748006379585,0.3239699901724395,0.32940031571771966,JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO STORAGE BAG SKULLS → JUMBO BAG PINK VINTAGE PAISLEY
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.04875170786237734,0.049000124208172895,0.01689231151409763,0.34649681528662424,7.071345652402058,1.0,0.01450347177348058,1.4552337280635173,0.9025868508270319,0.2089093701996928,0.31282516291681733,0.34561849636321074,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO BAG STRAWBERRY,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT → JUMBO BAG STRAWBERRY"
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01869333002111539,0.08644888833685256,0.011427151906595453,0.6112956810631229,7.071180356665521,1.0,0.009811134306956116,2.3502468770137384,0.8749363689144607,0.1219350563286945,0.5745127842609384,0.37173979455455,"JUMBO BAG RED RETROSPOT, LUNCH BAG CARS BLUE",LUNCH BAG RED RETROSPOT,"JUMBO BAG RED RETROSPOT, LUNCH BAG CARS BLUE → LUNCH BAG RED RETROSPOT"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03154887591603527,0.05651471866848839,0.012607129549124333,0.3996062992125985,7.0708358570563306,1.0,0.01082415370242255,1.5714443374308458,0.8865434539367484,0.16707818930041154,0.36364274815174175,0.3113416111447608,"JUMBO BAG APPLES, JUMBO BAG RED RETROSPOT",JUMBO  BAG BAROQUE BLACK WHITE,"JUMBO BAG APPLES, JUMBO BAG RED RETROSPOT → JUMBO  BAG BAROQUE BLACK WHITE"
"frozenset({'JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT '})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.024965842752453112,0.07036392994659049,0.012420817289777668,0.4975124378109453,7.070560700469409,1.0,0.010664122479286463,1.8500678225815377,0.8805522292993629,0.149812734082397,0.45947927541130607,0.3370174722152696,"JUMBO BAG RED RETROSPOT, RECYCLING BAG RETROSPOT ",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG RED RETROSPOT, RECYCLING BAG RETROSPOT  → JUMBO SHOPPER VINTAGE RED PAISLEY"
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.050614830455843994,0.04564650353993293,0.016333374736057633,0.3226993865030675,7.069531321731147,1.0,0.014022984698481844,1.4090545282879614,0.9043199060012969,0.20435120435120435,0.29030425727028003,0.3402612578773841,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK VINTAGE PAISLEY → JUMBO BAG WOODLAND ANIMALS
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04564650353993293,0.050614830455843994,0.016333374736057633,0.3578231292517007,7.069531321731146,1.0,0.014022984698481844,1.4783858042689717,0.8996120519972555,0.20435120435120435,0.3235865786099879,0.3402612578773841,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG WOODLAND ANIMALS → JUMBO BAG PINK VINTAGE PAISLEY
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01931437088560427,0.08644888833685256,0.011799776425288785,0.6109324758842445,7.066978970321915,1.0,0.010130070533302626,2.3480528572499084,0.8754047108779486,0.12557832121612691,0.5741152091562274,0.37371336437890385,"JUMBO BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN ",LUNCH BAG RED RETROSPOT,"JUMBO BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN  → LUNCH BAG RED RETROSPOT"
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.06614085206806608,0.062476710967581665,0.029188920630977517,0.4413145539906103,7.063664958605177,1.0,0.025056657733171377,1.678087903898362,0.9192290223123387,0.2935665209244222,0.40408366112591465,0.4542556865380487,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE → LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.062476710967581665,0.06614085206806608,0.029188920630977517,0.46719681908548705,7.063664958605176,1.0,0.025056657733171377,1.7527281769020997,0.915636381061913,0.2935665209244222,0.4294608752353869,0.4542556865380487,LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT → LUNCH BAG CARS BLUE
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017823872810830952,0.08644888833685256,0.010868215128555458,0.6097560975609756,7.053371180263527,1.0,0.009327361138201672,2.340974723636815,0.8737982927600381,0.1163563829787234,0.5728275107360182,0.36773724418278664,"JUMBO BAG PINK POLKADOT, LUNCH BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,"JUMBO BAG PINK POLKADOT, LUNCH BAG PINK POLKADOT → LUNCH BAG RED RETROSPOT"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.03539932927586635,0.049000124208172895,0.012234505030431003,0.3456140350877193,7.0533297756431645,1.0,0.010499933499027541,1.4532705876711567,0.8897184264090119,0.16953528399311535,0.3118968976021979,0.2976485891534921,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT",JUMBO BAG STRAWBERRY,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT → JUMBO BAG STRAWBERRY"
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018134393243075395,0.08644888833685256,0.011054527387902123,0.6095890410958903,7.05143874980318,1.0,0.009486829251374925,2.339973022856482,0.8740350652765636,0.11819389110225763,0.5726446458005455,0.36873130215714056,"LUNCH BAG  BLACK SKULL., LUNCH BAG ALPHABET DESIGN",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG ALPHABET DESIGN → LUNCH BAG RED RETROSPOT"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.035771953794559684,0.04384548503291517,0.011054527387902123,0.30902777777777773,7.048109458608749,1.0,0.009486088723204623,1.3837814085955797,0.8899533511746153,0.16123188405797098,0.27734250959845264,0.2805762118350645,"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER → DOTCOM POSTAGE"
"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'JAM MAKING SET WITH JARS'})",frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.018879642280462055,0.07707117128307042,0.010247174264066575,0.5427631578947368,7.042362907672081,1.0,0.008792098120105986,2.0184918268341483,0.8745126924390121,0.11956521739130434,0.5045806048328546,0.33786022520039016,"JAM MAKING SET WITH JARS, RECIPE BOX PANTRY YELLOW DESIGN",SET OF 3 CAKE TINS PANTRY DESIGN ,"JAM MAKING SET WITH JARS, RECIPE BOX PANTRY YELLOW DESIGN → SET OF 3 CAKE TINS PANTRY DESIGN "
frozenset({'LUNCH BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.03384672711464414,0.05682523910073283,0.013538690845857657,0.4,7.039125683060109,1.0,0.011615342484790746,1.571957934832112,0.8879925435495275,0.1755233494363929,0.36385066175018105,0.3191256830601093,LUNCH BAG VINTAGE DOILY ,LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE DOILY  → LUNCH BAG APPLE DESIGN
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.06614085206806608,0.054030555210532856,0.025152155011799775,0.38028169014084506,7.0382710053423985,1.0,0.021578528052464446,1.5264506950011854,0.9186820657193737,0.2647058823529412,0.34488548940703045,0.42289946576007764,LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE → LUNCH BAG WOODLAND
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.054030555210532856,0.06614085206806608,0.025152155011799775,0.4655172413793103,7.038271005342398,1.0,0.021578528052464446,1.747220341292005,0.9069211017740431,0.2647058823529412,0.42766234093832906,0.42289946576007764,LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND → LUNCH BAG CARS BLUE
